wscode_ltree,localcode_ltree,watershed_group_code,stream_magnitude,upstream_area_ha,map_upstream,factor1,factor2,factor3,factor4,factor5,factor6,factor7,channel_width_modelled
400.431358.319200.742374.547689,400.431358.319200.742374.547689,BULK,2,70.0859,762,6.266947810231243,1.243438284654363,0.10127189769287356,1.07461142976432,2.6181765590568147,0.7097706213323909,0.4095833543052156,-2.27
400.431358.319200.742374.547689,400.431358.319200.742374.547689.511741,BULK,1,,766,0,,0.1013517989648897,,0,,,
400.431358.319200.742374.547689.511741,400.431358.319200.742374.547689.511741,BULK,1,,758,0,,0.10119157588591035,,0,,,
400.431358.319200.742374.607052,400.431358.319200.742374.607052,BULK,5,122.3365,763,14.551402189768757,1.406428262910254,0.10129191226373449,2.8222375914388103,6.080419157994629,0.8029660650111885,1.0758958618892642,-6.08
400.431358.319200.742374.607052,400.431358.319200.742374.607052.307665,BULK,4,74.2296,763,12.533895620462486,1.2602452174766805,0.10129191226373449,2.1782728290092943,5.237387989217291,0.7195064049214094,0.830403056746944,-5.24
400.431358.319200.742374.607052,400.431358.319200.742374.607052.416699,BULK,3,59.3032,763,9.932877273193084,1.1945581967477548,0.10129191226373449,1.6362645627275845,4.150531782318392,0.6820039954861267,0.6237781954768576,-4.03
400.431358.319200.742374.607052,400.431358.319200.742374.607052.551387,BULK,2,39.6346,763,6.266947810231243,1.0766547383746627,0.10129191226373449,0.9304727882726659,2.6186939946086456,0.614689878927383,0.35471564319741,-2.29
400.431358.319200.742374.607052,400.431358.319200.742374.607052.586853,BULK,1,,763,0,,0.10129191226373449,,0,,,
400.431358.319200.742374.607052.307665,400.431358.319200.742374.607052.307665,BULK,1,,764,0,,0.10131190062034973,,0,,,
400.431358.319200.742374.607052.416699,400.431358.319200.742374.607052.416699,BULK,1,,764,0,,0.10131190062034973,,0,,,
400.431358.319200.742374.607052.551387,400.431358.319200.742374.607052.551387,BULK,1,,764,0,,0.10131190062034973,,0,,,
400.431358.319200.742374.607052.586853,400.431358.319200.742374.607052.586853,BULK,1,,763,0,,0.10129191226373449,,0,,,
400.431358.319200.742374.771655,400.431358.319200.742374.771655,BULK,9,220.4959,775,19.865754546386167,1.5787957972644535,0.10153006182607173,4.3251599158254646,8.320580371168235,0.9034943653850165,1.652717839172362,-8.30
400.431358.319200.742374.771655,400.431358.319200.742374.771655.147320,BULK,6,116.6301,771,16.199825083424326,1.3924516697672702,0.10145109084471061,3.1107248473765865,6.779863504356575,0.7962357767574073,1.18773680410401,-6.85
400.431358.319200.742374.771655,400.431358.319200.742374.771655.537502,BULK,1,,762,0,,0.10127189769287356,,0,,,
400.431358.319200.742374.771655.147320,400.431358.319200.742374.771655.147320,BULK,3,47.5385,786,9.932877273193084,1.129859076846209,0.10174514826782478,1.547641942730681,4.169103555699171,0.6479519841088768,0.5926333600362412,-4.04
400.431358.319200.742374.771655.147320,400.431358.319200.742374.771655.147320.429505,BULK,2,14.3881,790,6.266947810231243,0.7801700827071417,0.1018226159879461,0.6742431034848767,2.6324142475335868,0.44775287083466747,0.25838223959169637,-2.30
400.431358.319200.742374.771655.147320,400.431358.319200.742374.771655.147320.682909,BULK,1,,792,0,,0.1018612028810548,,0,,,
400.431358.319200.742374.771655.147320.429505,400.431358.319200.742374.771655.147320.429505,BULK,1,,789,0,,0.10180328589277902,,0,,,
400.431358.319200.742374.771655.147320.682909,400.431358.319200.742374.771655.147320.682909,BULK,1,,789,0,,0.10180328589277902,,0,,,
400.431358.319200.742374.771655.523568,400.431358.319200.742374.771655.523568,BULK,2,29.691,781,6.266947810231243,0.992136797088671,0.10164775733044833,0.8574302039747869,2.6278936366964403,0.5684263405711046,0.32801860241764147,-2.29
400.431358.319200.742374.771655.523568,400.431358.319200.742374.771655.523568.312897,BULK,1,,781,0,,0.10164775733044833,,0,,,
400.431358.319200.742374.771655.523568.312897,400.431358.319200.742374.771655.523568.312897,BULK,1,,785,0,,0.10172571973802817,,0,,,
400.431358.319200.742374.771655.537502,400.431358.319200.742374.771655.537502,BULK,3,35.0307,765,9.932877273193084,1.0405260561012428,0.10133186283129812,1.4252766561131196,4.152168794560424,0.5942973896455194,0.5435595036733623,-4.10
400.431358.319200.742374.771655.537502,400.431358.319200.742374.771655.537502.233395,BULK,2,22.895,766,6.266947810231243,0.9160844692787429,0.1013517989648897,0.7917038211431299,2.6202422420567117,0.5233254051045403,0.3019924583712431,-2.30
400.431358.319200.742374.771655.537502,400.431358.319200.742374.771655.537502.389045,BULK,1,,763,0,,0.10129191226373449,,0,,,
400.431358.319200.742374.771655.537502.233395,400.431358.319200.742374.771655.537502.233395,BULK,1,,764,0,,0.10131190062034973,,0,,,
400.431358.319200.742374.771655.537502.389045,400.431358.319200.742374.771655.537502.389045,BULK,1,,770,0,,0.10143128408256101,,0,,,
400.431358.319200.742374.789355,400.431358.319200.742374.789355,BULK,1,,777,0,,0.10156939460066411,,0,,,
400.431358.319200.742374.844977,400.431358.319200.742374.844977,BULK,1,,764,0,,0.10131190062034973,,0,,,
400.431358.319200.742374.857056,400.431358.319200.742374.857056,BULK,1,,760,0,,0.101231789632747,,0,,,
400.431358.319200.742374.918210,400.431358.319200.742374.918210,BULK,1,,754,0,,0.10111082909386385,,0,,,
400.431358.319200.742374.956065,400.431358.319200.742374.956065,BULK,1,,769,0,,0.10141145158062227,,0,,,
400.431358.319200.754346,400.431358.319200.754346,BULK,1,,599,0,,0.0975987785387604,,0,,,
400.431358.319200.766900,400.431358.319200.766900,BULK,2,94.8582,594,6.266947810231243,1.331994887719492,0.09747085567663913,1.1511443297154762,2.519908437953014,0.7317827583827202,0.4222857748584577,-2.37
400.431358.319200.766900,400.431358.319200.766900.433858,BULK,1,,614,0,,0.09797623656190063,,0,,,
400.431358.319200.766900.433858,400.431358.319200.766900.433858,BULK,1,,587,0,,0.09728994287784117,,0,,,
400.431358.319200.770478,400.431358.319200.770478,BULK,2,13.7388,587,6.266947810231243,0.7666588664913646,0.09728994287784117,0.6625663620215664,2.5152313097482804,0.420411848480287,0.24260470906356718,-2.43
400.431358.319200.770478,400.431358.319200.770478.667981,BULK,1,,601,0,,0.09764964894617627,,0,,,
400.431358.319200.770478.667981,400.431358.319200.770478.667981,BULK,1,,604,0,,0.09772563802314656,,0,,,
400.431358.319200.772764,400.431358.319200.772764,BULK,1,,622,0,,0.09817379411803537,,0,,,
400.431358.319200.795399,400.431358.319200.795399,BULK,4,179.0134,637,12.533895620462486,1.517814046812908,0.09853745965226421,2.6234680773326375,5.094966578644834,0.8429945475660047,0.9729242774375025,-5.21
400.431358.319200.795399,400.431358.319200.795399.322761,BULK,2,124.3991,652,6.266947810231243,1.4113202698154725,0.09889266051401967,1.219699370462398,2.5566662768163932,0.7866734192002272,0.4539612208433313,-2.32
400.431358.319200.795399,400.431358.319200.795399.557821,BULK,1,,650,0,,0.09884577535242994,,0,,,
400.431358.319200.795399.322761,400.431358.319200.795399.322761,BULK,2,37.1247,607,6.266947810231243,1.057513324601331,0.09780125060438453,0.9139302848959198,2.528450119058642,0.5829550818326854,0.3364026217062675,-2.38
400.431358.319200.795399.322761,400.431358.319200.795399.322761.202627,BULK,1,,611,0,,0.09790148812792335,,0,,,
400.431358.319200.795399.322761.202627,400.431358.319200.795399.322761.202627,BULK,1,,596,0,,0.09752215356727191,,0,,,
400.431358.319200.795399.557821,400.431358.319200.795399.557821,BULK,1,,668,0,,0.09926264489139067,,0,,,
400.431358.319200.803156,400.431358.319200.803156,BULK,5,217.639,665,14.551402189768757,1.5749799841824532,0.09919395261595108,3.160465296627121,5.954481422690869,0.8805724040336412,1.1798807532177273,-6.06
400.431358.319200.803156,400.431358.319200.803156.352682,BULK,3,121.4412,711,9.932877273193084,1.4042790951909436,0.10021469776964398,1.9235330065089322,4.106391900918429,0.7932127529152301,0.7254925527085975,-3.99
400.431358.319200.803156,400.431358.319200.803156.613871,BULK,2,43.7296,726,6.266947810231243,1.1054232731061706,0.10053331285140128,0.9553352978331172,2.5990819675376367,0.6263880069153016,0.3614662163493236,-2.30
400.431358.319200.803156,400.431358.319200.803156.761120,BULK,1,,735,0,,0.1007213370954186,,0,,,
