watershed_feature_id,map
9704505,516.21428571
9715580,551.69918699
9703297,609.95774648
9701649,601.79166667
9707503,585.43478261
9713726,555.76237624
9705949,605.088
9713486,666.77804296
9714754,696.83663366
9718201,561.78061224
9713068,652.86981132
9717499,593.16666667
9711415,595.58450704
9710529,653.26782609
9702718,672.83023873
9710062,627.5
9708923,595.12022901
9704613,574.02777778
9716907,463.37654321
9713681,648.94674556
9702888,557.72987928
9714170,501.52961672
9713037,458.85169492
9712435,670.88245172
9706484,515.50900424
9939821,457.57051282
9714724,571.33743842
9717877,687.42691903
9714337,589.89189189
9710675,574.78507463
9714058,582.09756098
9703484,688.67256637
9703055,689.92105263
9712038,683.96721311
9707769,685.48095238
9700683,631.32939633
9706953,652.82662192
9939990,685.19633028
9958832,462.09385993
9713935,447.23076923
9704256,568.51060071
9701828,521.25
9712872,584.09090909
9717099,588.8125
8722237,445.65789474
9705916,518.19047619
9705697,520.95294118
9716317,542.32392157
9960133,613.6784651
9716412,601.69144981
9713764,586.30909091
9700972,596.67873303
9712794,630.6983945
9708880,660.74069628
9716369,701.05012965
9715554,702.0
9717604,592.37058824
9709039,630.94845361
9712362,679.56836903
9701961,662.5443787
9959998,688.03188406
9701927,682.25179856
9708223,686.85057471
9708790,693.96129032
9958910,707.05281207
9708652,706.40540541
9706236,694.74346793
9708764,583.03703704
9701115,572.35294118
9702412,518.27564103
9703195,581.52816901
9707092,564.25
9708372,684.84127719
9710602,655.62280702
9705502,475.6529052
9703217,458.79844961
9716220,521.64137931
9715446,490.2629108
9707061,688.04219409
9707327,463.87681159
9718031,481.41615542
9707511,561.48274232
9706015,529.22953737
9703924,579.24334601
9701522,669.31300161
9709478,564.85338346
9707169,696.97674419
9958778,693.8200409
9706765,604.24475524
9712482,650.59241706
9707979,598.30434783
9703087,544.71428571
9707469,606.2890095
9705103,601.39830508
9704130,627.82014388
9714700,649.17142857
9704572,639.69579288
9703198,514.27329975
9716705,516.2454902
9712477,598.24471831
9958787,687.55375552
9708663,629.26395939
9708362,670.25443787
9714747,656.3358209
9707003,704.50877193
9710522,591.71028037
9718145,486.76272727
9715053,586.09734513
9709516,583.1623506
9702603,552.95180723
9709751,561.30876068
9712718,539.11469534
9714579,585.15053763
9713845,584.5
9702220,576.33333333
9716631,654.07725322
9717429,612.51565074
9714355,589.28671329
9706767,598.81963928
9705997,676.33333333
9708203,661.06060606
9717051,689.8
9711525,637.39130435
9710343,594.02380952
9709608,617.42990654
9714826,625.10280374
9716774,596.34375
9715289,655.66666667
9706665,630.72439024
9708921,562.54166667
9715810,524.68
9714934,664.93103448
9713351,576.57829457
9713208,571.12790698
9705120,592.90210526
9701781,627.82069454
9709206,627.46666667
9717027,674.62068966
9712811,556.20689655
9704147,701.20900322
9702668,593.0
9706970,595.47730061
9702522,672.65505226
7653723,436.83081571
7653716,439.88965517
9959163,496.48596491
9710422,567.45346062
9716955,606.67637877
9701096,540.74598678
9713368,546.24822695
9703301,646.39719626
9716454,618.87534626
9701413,674.87905935
9706723,613.16504854
9716601,547.05784469
9715314,597.41860465
8859904,446.2028169
9704409,655.89597781
9703790,458.68125
9715624,502.94499707
9704376,468.75576037
9712739,516.21836007
9702038,618.52777778
9714775,689.46044625
9703530,442.53703704
9707651,516.91744681
9716700,572.70219436
9713917,633.404
9704239,580.43807339
9711126,580.34606987
9708960,631.92592593
9715900,656.91803279
9711254,708.41736695
9704271,567.80959097
9706639,637.89775281
9706259,678.8
9709455,684.16949153
9709795,527.1328125
9702123,553.57978723
9705397,559.20652174
9703850,587.75634518
9716298,589.86956522
9701862,604.319202
9716405,678.58232446
9716512,669.3164557
9939743,694.25806452
9703350,709.05479452
9714831,588.8
9706909,609.35388128
9703800,692.75274725
9708416,619.77651515
9700374,661.72222222
9704925,612.97535771
9706460,584.0
9703182,583.55555556
9716514,589.1375
9710895,562.72295515
9703031,535.0
9702595,657.26751592
9959871,675.56842105
9960028,496.99805825
9701849,519.62975391
9711110,550.2826087
9959610,495.53091266
9706619,539.14393041
9707253,491.38867925
9701767,828.4333996
9709091,713.25137363
9958580,784.68103448
9703743,772.14285714
9711723,778.9226361
9702818,819.84536082
9705021,820.5
7794181,760.51304348
7645479,766.22222222
9717067,788.1557377
9714160,824.88932806
9959409,791.28158845
9717076,820.25252525
9710648,491.890625
9712673,551.30526316
9715096,571.24137931
9711393,753.12727273
9709868,792.48888889
9704172,488.1
9709368,814.24
9717584,834.66060606
9702258,648.35714286
9958933,794.33748443
9704426,772.48148148
9710770,773.75172414
9713328,800.88038278
9705556,721.45454545
9703123,794.93497758
9712743,823.23956044
9705351,820.0
9716839,767.32142857
9706540,559.88571429
9708561,751.32865731
9714996,548.32258065
9704301,682.75490196
9703436,766.0
9713482,880.74262848
9712156,719.56842105
9959468,750.21296296
9711598,899.0239521
9959642,704.04846527
9717883,789.80898876
9959312,755.53571429
9959726,764.93298969
9715953,800.60777385
9701719,781.55
9706679,836.54878049
9717129,698.08403361
9707567,768.76237624
9959449,819.78709677
9701508,812.33333333
9711372,621.56829268
9959964,708.63711002
9704101,666.94473684
9959782,834.54
9959416,581.78032474
9704440,695.2985782
9717217,908.16184971
9706420,810.3685259
9714841,909.0
9710885,485.60079051
9712412,557.36478365
9707851,519.97461929
9705430,532.27665706
9711383,752.48717949
9715601,785.92647059
9706625,717.94651163
9702609,790.9
9706177,648.57425743
9939877,751.38356164
9705609,622.0
9713098,683.4140625
9713987,802.07909605
9959640,819.58918919
9716171,816.61181435
9939763,822.47692308
9700939,816.84601113
9706568,820.58333333
9799151,701.13147216
9803549,900.87028302
9707722,733.12068966
9704669,730.77380353
9701419,801.73652695
9715288,870.99477807
9714861,998.72858617
9705189,975.2556391
9706157,826.65995261
9702671,711.77835052
9713612,717.05479452
9710121,759.42767296
9712725,757.62480315
9714730,740.57026477
9708851,715.18461538
9710181,714.0427673
9708282,771.68421053
9710475,814.85873606
9708661,819.07518797
9711271,839.77727273
9715997,846.88888889
9715204,894.3619211
9701023,760.50769231
9705281,809.95833333
9709487,944.30426099
9714954,904.8042836
9710426,827.75
9718039,
9716504,870.67006803
9718218,847.33333333
9706810,915.75517241
9704072,850.05693069
9704726,855.06532663
9714661,936.898
9702105,923.25974026
9959515,980.40374332
9712444,986.81818182
9701995,941.43748041
9711961,773.6122449
9707547,868.32544379
9702927,915.11094453
9715310,846.15277778
9712189,1016.3786982
9710748,1035.253995
9715809,671.67596567
9711454,870.99619772
9700536,942.52946814
9710819,932.04394141
9714951,847.0
9710334,859.39655172
9025374,967.86389685
9709921,931.36705882
9709339,902.16101695
9717528,897.12195122
9716909,863.40714286
9705408,872.41791045
9708217,878.60544218
9705850,909.98922414
9711800,926.592723
9960040,889.77902098
9717081,890.0
9714940,944.74816626
9715615,886.23549784
9711251,928.80379747
9959031,897.34496124
9711160,1003.8026756
9959847,857.91255605
9709387,940.60272418
9708039,838.47619048
9707406,893.65804067
9713480,845.63869464
9708534,853.18476904
9702670,846.01089325
9713849,837.06666667
9711398,806.57142857
9705721,888.94372294
9581039,686.16153846
9709033,823.15151515
9713597,955.49859944
9713706,787.17439703
9700968,944.80791867
8803740,694.77981651
9709031,818.2987013
9960141,724.73616019
9710083,887.94508009
9709877,916.19928826
9708636,879.96267191
9717224,931.26646707
9704126,824.26804124
9716596,811.00766284
9714254,921.75813953
9704150,861.56571429
9702034,1011.1968504
9713786,940.78625954
9709987,825.41884817
9708566,939.88477366
9714536,832.36746988
9709398,892.29051988
9712011,916.12406948
9700537,909.02307692
9707068,962.80081855
9715214,933.28286853
9713056,903.98414322
9715425,908.75294118
9703733,876.46918489
9713335,725.27640222
9958716,979.48506494
9700610,922.51650485
9714111,
9974029,694.2
9707262,915.79411765
7743744,704.49905838
9712822,928.96899225
9707515,797.39852217
9715851,923.34855403
9706132,766.87747036
9716205,708.15566038
9707207,754.6097561
9706657,892.36956522
7639282,690.6
7639284,693.0
9958900,939.18518519
7639283,690.06435006
9959182,780.31116122
9703865,861.59649123
9714663,844.12537313
9704351,704.74418605
9701968,864.37377049
9702937,806.68794326
9711033,841.10569106
8737955,832.36234818
9959712,876.98765432
9708023,940.33192389
9700913,909.23076923
9712626,1021.6110381
9710206,890.18518519
9711667,888.17118644
9717221,790.27580071
9707621,894.72930649
9715816,774.15909091
9711760,852.0877193
9716590,891.89873418
9715739,893.58017493
9714063,934.2817734
9705940,766.81543468
9708505,788.33183857
9712126,914.16846361
9706786,907.25
9704272,896.8
9703783,928.84078212
9711792,940.82568807
9712211,715.31962865
9958720,926.40372671
9712641,836.85714286
9939765,851.35579107
9711157,943.00440529
9710947,921.19784034
9703944,900.42857143
9712019,760.88370565
9717961,770.38636364
9708667,814.99122807
9958741,918.57627119
9958943,913.12543554
9713618,852.06849315
9706459,936.61486133
9706596,875.13333333
9674034,570.03448276
10656445,567.84219002
10424067,592.82773109
8028977,561.996875
9704415,566.70103093
9713175,562.16666667
9956505,567.48802395
10656903,565.38812785
10656997,578.892
9676344,561.71818182
9675654,562.75829384
9956622,586.79361702
8008203,571.27445255
9709176,568.44680851
9939854,564.57849829
9958850,565.60334347
9718161,565.8
9676571,570.09660107
7645694,562.0
9717011,570.57142857
7645693,562.0
7808689,562.85185185
9959679,578.61036036
9674826,592.59487179
9679164,598.2728972
10631158,613.70121561
10426203,564.99727582
9674392,595.42857143
10427884,599.42558747
9706097,614.23255814
9718131,594.49411765
9702753,611.36737805
9701941,605.24814264
9703610,602.62919897
9675774,587.38326996
9678526,568.92035398
9678034,567.96119403
9706913,569.17142857
9676467,565.76559865
9701410,567.70165746
9706083,567.0
8025657,569.02133713
9714473,932.05952381
9707119,
9739901,808.53728489
9748025,848.72173913
9748245,923.07281964
9741975,928.59051724
9748682,824.64
9745423,932.71826087
9748464,794.21290323
9747995,869.01971831
9747916,914.94631902
9701459,927.39655172
9714842,800.65151515
9702602,926.98349835
9715801,930.18243243
9706730,926.73076923
9744456,932.8277512
9748079,917.68727705
9705284,933.78125
9717123,493.84081197
9709935,693.27681661
9714450,709.76763485
9714675,720.63736264
9714635,763.62195122
9700760,666.5
9716096,1077.2877698
9707439,506.91421569
9708698,520.08222812
9717665,781.0
9713770,851.85148515
9711678,773.12974684
9707217,1149.3103448
9707111,1047.440678
9704486,1060.9906542
9710473,548.82178218
9716350,928.48913043
9702382,791.67857143
9710139,976.37974684
9710750,816.6875
9712096,854.09259259
9710439,966.74024226
9717434,470.66760563
9837215,451.86267606
9709698,825.875
9718061,598.83333333
9705993,910.4
9710809,862.8
9716348,895.72727273
9703676,684.18581907
9717214,830.60386473
9702515,925.46315789
9717467,1094.75
9703986,1250.8110119
9711958,569.32673267
9706682,611.42160279
9709051,1313.4092308
9714748,520.08176796
9709076,920.48823529
9710700,927.49333333
9718265,1457.1150568
9711886,1274.9201521
9711264,659.44897959
9718154,994.71551724
9708030,1121.8596491
7743661,724.8255814
9713197,671.26350245
9706046,1074.847181
9703512,1046.6798561
7743662,885.90813648
9706208,1305.8891626
9706729,630.96230599
9711239,755.51960784
9713960,1528.5092486
9705555,656.83808554
9711361,459.8588064
9712420,688.33333333
9712616,553.34460196
9715916,
9711374,923.0
9709551,655.75
9707386,1131.3820598
9715507,842.78516129
9702262,668.0
9707707,580.25460718
9702133,766.0
9714994,804.86666667
9704625,674.09075908
9714306,783.24199288
9706476,1092.4654088
9706689,925.78571429
9710519,582.0738255
9706101,740.7598896
9712418,926.10204082
9706381,955.12732919
9710551,957.65625
9701892,1045.2701613
9713580,1051.3541667
9715762,1032.0639535
9711625,900.90196078
9700894,835.10526316
9704337,746.61038961
9711551,497.06217163
9707665,872.13705584
9706746,1313.7347707
9704601,1346.7494505
9702120,1081.702381
9710412,726.7735426
9708038,1495.6688775
9714879,517.0
9703015,747.28089888
9712407,913.25423729
9704488,669.0
9712063,600.43820225
9709781,537.3
9702031,560.2327381
9702794,672.39799331
9709869,634.69879518
9707748,664.10227273
9714681,732.82894737
9717063,682.63636364
9700737,783.81707317
9715806,848.7109375
9712083,686.36859504
9709557,513.58420139
9713002,525.3220339
9708456,659.96698762
9712785,654.49041096
9708329,862.58015267
9710036,787.94979079
9700764,876.17985612
9709707,827.34210526
9700693,987.17213115
9707793,854.91875
9704504,949.43264249
9707761,1051.5555556
9705578,1125.016835
9703385,669.03439803
9701998,746.61764706
9702771,858.67816092
9715857,903.06521739
9704794,755.39806678
9702289,678.22169811
9711483,1005.4934383
9710013,888.39455782
9715312,
9709083,1015.4163701
9798895,1444.2299893
9711134,1011.0
9702291,954.52941176
9716743,1156.45
9702357,1012.0
9702674,481.0
9709654,777.6
9710637,753.05504587
9718010,529.6776388
9703258,651.25925926
9705699,471.59193661
9700969,730.05555556
9702062,821.5
9710714,1398.7232653
9713613,1090.8205791
9703623,841.92074364
9710823,1150.3571429
9709695,588.0
9711955,726.13333333
9718186,662.93333333
9710328,630.88636364
9711058,1032.2857143
9712398,627.38518519
9701742,757.10596026
9713882,784.67594937
9715946,885.44782609
9716884,1070.4326241
9714896,1006.1818182
9714396,1012.7330097
9701052,1175.3097826
9702631,916.4591114
9704556,838.59793814
9959614,1357.6637931
9711236,1137.8769772
9700870,1148.0
9713097,1236.9402516
9958809,1127.8792342
9703044,873.23469388
9716453,1425.3313749
9710313,1180.8631922
9710168,1148.3191489
9705708,1181.1649485
9706869,942.8172043
9703517,1046.3303303
9715438,931.16883117
9702675,1033.0090909
9717200,1066.5555556
9700865,1095.5
9715510,1090.3333333
9707154,1146.4975248
9717280,1085.4886562
9716733,1286.8227147
9701644,924.12844037
9958821,1123.8624883
9706942,1052.698152
9959959,1118.6495726
9704767,1154.4883721
9700821,1096.1904762
9801389,1546.2090909
9802708,1274.233121
9801425,1302.8997155
9794261,1453.5543001
9799688,1162.6503759
9794456,1147.6961039
8707614,1145.7101449
9797693,1161.2344828
9797678,1140.6513912
9794444,1558.1828571
9802691,1378.0886167
9793888,1150.0854383
9708264,982.69014085
9714485,1097.2789116
9704317,970.15492958
9717564,1211.9864341
9701888,1015.6151079
9701118,996.5
9716027,1084.3952381
9700998,1172.137931
9701197,598.13288591
9715091,832.84231537
9704400,905.86065574
7653736,503.79891304
7653678,505.25945946
8734963,507.18181818
9713874,656.8460039
9713796,568.49803614
9711550,834.0
9715961,860.42857143
9701201,844.68604651
7645553,523.33333333
9706220,948.53875969
9715337,500.45515152
9717894,815.74077977
7645554,524.0
9713050,557.7027027
9700463,595.42105263
9705886,818.10891089
9715190,854.62318841
9709464,692.88872404
9712479,738.30285714
9703458,683.25633383
9704193,640.94026975
9701277,635.49002849
9717141,780.1822474
9716498,862.65742251
9713920,615.91071429
9709021,642.08523409
9714278,618.6
9709296,682.56281407
9715275,891.14468085
9707213,647.07832898
9700502,866.7254902
9714055,912.50110375
9713194,937.28388998
9703342,888.23076923
9703742,908.4375
9715969,911.15966387
9959405,987.35514019
9710138,995.92337165
9715329,932.08196721
9716331,958.2826087
9717288,951.9047619
9709063,870.24444444
9707261,840.39215686
9715518,510.03837472
9705587,555.2479062
7893635,600.90601504
9714377,692.63671128
9707013,580.0625
9708487,582.75716695
7661234,578.68
9708972,576.22252747
9704854,726.24548736
9713548,624.60734341
9939936,533.23751344
7849294,540.2124256
9706724,616.85475352
7661250,584.52459016
7661236,587.19480519
9705876,505.07212914
8784988,612.88571429
7653622,503.86831276
9712758,511.74623116
7653700,501.76870748
9958799,508.46281975
9551499,501.94797688
7653672,499.10825688
7653617,498.93243243
9706124,932.86466942
9703514,958.11885246
9713942,560.98461538
9711693,798.5
9705990,865.03070175
9709636,505.56365503
9711569,584.69026013
9959975,517.46283784
9714276,699.5644305
9958808,504.82519965
9711646,651.33333333
9715635,552.89825361
9939987,912.02058987
9958642,745.89344262
9713174,949.59660297
9714673,600.86083098
9703093,596.14015152
9710559,799.23548387
9714789,979.38709677
9716224,877.09482759
9707058,927.48387097
9700711,656.09618875
9703118,635.63915094
9703892,853.74285714
9703275,913.1375
9701242,691.5779661
9715186,599.46715328
9959704,504.15384615
9700406,514.98538012
9705677,587.55105105
9708715,543.59477124
9709286,734.27419355
9711976,704.34554974
9959901,738.74938575
9710808,508.5
9705613,559.73809524
9704494,803.91644909
9705614,580.74774775
9707011,769.91925466
9711449,975.14444444
7645582,510.75
9702782,527.2334004
7791967,515.3706721
7645583,511.0
9712787,813.0
7651616,511.0
9710723,708.38787666
9711068,808.84337349
9716530,910.82474227
9709535,780.16905901
9715516,840.3234375
9718194,837.99752475
9713244,558.07801418
9708426,541.79883979
9959398,499.21607143
7791458,509.62773723
9939862,506.0076224
8093608,535.13457077
9706507,815.55989583
9706036,946.55172414
9709596,767.04310345
9714670,899.46210526
9718204,504.90184049
9960103,518.33206107
9700703,
9712742,669.85543071
9702878,810.79820628
9707733,763.25555556
9706121,571.71875
9707706,526.90756303
9712843,564.93442623
9708532,607.26293103
9707601,577.23565891
9716687,552.91021127
9703265,813.72974284
9714015,601.13411079
9965493,503.0
7653724,496.13836478
9707765,503.28760393
9703732,895.0
9713525,831.82014388
9701172,900.15
9716376,993.71698113
9713545,
9705267,895.0
9717574,636.91111111
9713477,607.0023225
9707965,614.89732528
9704780,606.98915401
9963562,620.82608696
9712059,853.48837209
9701731,681.71830986
9714529,637.26773455
9717535,668.0
9706082,543.49726776
9712205,587.64864865
9710870,
9715921,513.33333333
9711699,539.40993789
9718137,516.97211464
8094172,496.72692308
9939800,711.50430139
7651615,510.5
9716727,903.85714286
9704533,952.52287582
9959900,519.30572473
9718209,859.54240838
9711903,697.35499398
9707663,956.38611714
9710287,885.47835498
9706569,567.0
9960136,506.78947368
9939844,503.4700885
9706331,566.80769231
8756479,581.75
8783450,570.66666667
9716142,656.9491833
9705729,592.85714286
9700426,656.49452555
9712889,757.24583333
9705591,604.90232558
9718203,884.25146199
9712856,887.57983193
9702168,604.26695141
9717757,602.35323383
9714267,716.20581114
9715556,839.45021645
9714498,745.23514431
9705449,847.1754386
9710877,974.07929969
9706564,639.74226804
9705110,624.41826923
8094174,524.51053075
8093699,541.48150733
9707720,515.57068063
9708970,622.60706946
9714698,549.27694026
9703045,520.32953064
9959809,547.32131992
9709389,662.90924956
9712709,950.55555556
9703634,680.68914956
9716985,595.63300971
9708254,585.04291845
9701030,945.17484009
9712919,641.31152205
9710995,602.62931034
9715584,509.0
9702689,715.57142857
9702541,843.04796163
9708152,607.58912387
9959190,677.84047919
9703503,633.0320197
9704511,664.46366782
9701323,678.9509434
9959213,710.02312139
9705986,594.42056075
9705625,566.81310044
9714174,571.60757315
9708190,591.68971332
7639204,558.12149533
9964867,562.63559322
9714464,559.86363636
7639203,553.31627057
7639205,556.33014354
9706372,555.99239222
9704364,552.397463
9701101,573.65217391
9702334,557.10204082
9711159,567.69424572
9713132,584.83522727
9664893,559.90066225
9939952,587.64101291
9717253,573.62406948
9700979,590.47275204
9705469,692.4
9713885,552.21468927
8869735,625.83468835
8094639,559.07958478
9712896,659.49190535
9705334,672.20634921
9703462,693.05667627
9711790,705.46837242
9714018,660.34482759
9716689,649.0
9712429,692.63942308
9716794,623.55008636
9713740,563.69538462
7984478,
9702546,563.42405063
9701009,576.33333333
8094680,567.67633726
9704062,622.90607735
9700880,556.87293729
9959688,553.47058824
9716554,606.22142857
9701455,556.50828729
9959403,557.41889117
9717137,700.1090535
7639238,549.77272727
9705494,686.5
9959357,640.00182149
9701349,565.9381295
9960107,579.36764706
9712902,613.90215264
9717787,556.33060109
9669356,553.30916031
7639239,554.08571429
7639240,552.39285714
7894068,554.33147942
7893860,555.41989759
8832892,552.04848485
9709620,675.54644809
9714549,658.28632479
9703065,596.86091686
7639202,551.7352415
7825716,551.54179783
9713662,559.39137931
9959100,564.16949153
8094636,719.53436185
9714428,645.09983268
9703283,700.66141732
9712734,580.92318436
9702832,563.29286087
9708910,557.74415818
9958731,598.54763614
9959065,555.55378281
9717663,570.38120104
8220891,553.56451613
7639241,556.0
9706993,552.7326087
9716528,575.52272727
9939480,713.82845188
10656955,630.02448537
9677594,575.90225564
9708681,671.78576894
9718011,841.83870968
9712631,891.43539326
7653665,495.25287356
9707113,679.3960217
9712510,665.46058091
9707899,535.30925508
9708523,497.5743073
9706856,845.34517766
9714488,840.7
9712603,508.73839662
9714627,692.11111111
9700529,737.14243028
9716270,715.71985816
9700657,561.18694362
9713345,705.87272727
9717392,763.12785388
9705747,521.40813953
9701264,549.48101266
9716620,705.42857143
9712228,649.72606383
9709462,686.375
9710621,544.98989899
9700378,570.30445545
9716718,867.12278308
9715892,775.08518519
9709860,624.82638889
9712120,843.89419795
9715299,767.74571805
9717744,819.775
9702996,688.23364486
9705034,690.0
9711113,513.95252789
9705634,566.6
9709221,636.95081967
9700377,537.16901408
9704427,585.9137931
9707348,684.66666667
9713526,671.25414365
9708096,511.23599138
9714585,621.73026316
9715563,698.0
9716892,645.99402475
9702411,506.87459283
9709465,813.91025641
10424224,592.43097998
10427739,588.94500846
9716740,556.95631068
9713469,558.24272818
9701491,694.94870973
7661357,568.52513966
9717826,554.05459057
7661358,571.34437086
9715418,563.0
9939993,561.74275534
9714787,561.70149254
9700762,569.3650519
9939805,614.74000791
9715484,587.7731377
9959356,644.63723259
9959239,567.15263645
9959740,562.62686567
9714527,614.86306116
9717030,571.44285714
9960066,555.42105263
9706313,558.40301724
9711078,556.64565678
9701873,557.11188811
9715067,610.44562468
9959159,570.44901316
9712674,557.16444444
9716292,584.60353679
9960036,562.84056509
9717599,574.82215447
9973827,606.75683891
7661322,578.59922179
9703833,577.65906499
9702054,596.64452114
9709362,565.60124611
9716002,572.40789474
9716806,604.32338308
9713575,594.93829179
9708477,567.73776547
9705806,622.20318533
7827316,648.89267835
9717070,661.51685393
9707694,704.84146341
9712650,836.50183824
9704684,689.75314228
9717520,691.72197309
9700601,779.73704415
8094827,572.93315685
9712658,591.55277045
9713628,601.70300752
9712151,628.16201117
9708150,622.85324948
9703774,874.9937578
9709999,770.02171291
9710832,725.46947368
9717363,852.0
9717023,626.42386831
9959417,671.57686545
9939817,764.21146534
9702542,826.75
9712577,627.76470588
9715023,635.5326087
9714682,627.7
9704065,664.81497797
9710879,673.66157761
8757339,655.96296296
9712562,663.9195122
9959385,800.20051635
9958928,624.67181706
9717437,590.91328413
9714524,583.60318332
9706690,651.60065697
9705666,559.45882353
9703001,556.12033195
9711929,602.78352181
9710386,555.0
9712240,560.55783133
9039577,569.70684231
9714073,558.0862069
9959560,556.07469717
9702027,589.36426117
9958688,554.75315315
9705324,605.11034483
9709058,580.63973799
9717728,634.72
9716078,600.69957983
9960112,640.96912114
9700836,862.83544304
9713820,647.83428368
9718144,777.07386364
9711346,884.33333333
9707181,648.1776571
9716480,666.45428571
9712528,651.44127517
9701156,688.05589307
9715185,665.16622691
7639225,647.0
8763004,654.27586207
9717167,639.12336957
9702097,680.08188375
9959272,575.73611111
7661320,566.36641221
9715958,845.69574037
9714441,644.3976378
9960134,573.70216777
9668038,618.5
7661325,625.56818182
9705772,684.66481224
9702783,825.07446809
9704500,673.80493537
9714643,697.03934426
9710311,855.415
9705248,868.97478992
9701108,860.93846154
9939961,872.10070922
9715061,643.95833333
9702204,639.10955056
7661324,622.39252336
9710897,652.9456617
9706674,841.02059925
9713276,659.53785644
9713286,625.67088608
9710396,613.0308642
7893626,607.64643653
8757279,624.71428571
8093301,629.31276297
9960088,618.01325381
9712888,704.22028353
9713697,639.032
9716691,828.99568966
9704835,809.83276451
9959633,883.30990991
9718027,626.90143369
9959059,630.56875334
9706017,682.89353364
7639226,644.51382488
7827095,700.86370444
7639224,649.34
9711676,655.22859327
7661319,598.94736842
9708522,706.78444444
9959646,642.97667777
9959394,626.69885155
9959864,632.14328808
9701268,693.72139303
9703310,625.90909091
9715798,804.39285714
9713672,
7639173,
9716525,837.75276753
9714350,704.92110874
9715218,720.7202925
7811613,614.29239766
9710783,592.69727891
9713876,629.50068871
7661321,624.34545455
9708273,582.7498253
9710240,555.69014085
9715914,555.78181818
9706914,555.23255814
9562277,566.32936599
9713546,585.95564127
9712870,556.40705128
9959226,563.34170854
9702476,556.94258373
9704398,614.24110672
9958874,565.32351306
9700553,874.47058824
9717926,569.78947368
9711422,556.8590057
9716752,638.97649667
9963493,629.50323415
9958847,628.07264957
9709667,644.74393939
9715833,801.14930183
9701289,616.62565617
9713120,635.62403913
9958997,557.21625767
9958820,558.77906186
9958674,561.25
9939982,576.12171838
9710485,650.42857143
9703022,563.18439716
9711401,618.22689076
9702093,785.28852459
9700613,651.35183099
9958969,581.10674157
7661323,624.66666667
9701221,900.325
9701668,887.33333333
9715682,924.87334315
9711467,964.62727273
9712783,927.09150327
9709691,959.43421053
9939869,908.45454545
9703823,931.52810903
9703816,955.66917293
9717683,960.51807229
9717470,996.88461538
9702281,990.0969697
9703381,916.76119403
9712942,910.16
9713702,916.42763158
9716483,910.77070064
9706440,943.9375
9710067,913.49382716
9717525,929.9430605
9717710,911.5
9713008,1007.1788079
9715261,1018.0770416
9713058,910.14285714
9705185,968.70915033
9717339,974.60365854
9713419,937.76260504
9715592,920.75609756
9710006,1011.0569106
9717802,925.23446712
9714129,924.73486626
9700785,914.56770833
9958635,930.47191011
9706852,928.44181818
9700999,952.2166065
9715367,918.87426901
9959668,933.68852459
9714217,931.04895105
9960104,939.38743455
9706203,965.54140127
9704683,938.17708333
9713863,916.63571429
9958894,932.47435897
9959366,934.86538462
9717506,903.18181818
9704823,915.32110092
9718127,894.93925234
9716051,964.48986486
9715526,924.59235669
9713794,976.4122807
9706047,938.24444444
9710249,999.68235294
9707044,908.34883721
9705891,908.32051282
9709278,938.5
9701628,885.12184874
9960015,940.20731707
9717992,905.56363636
9715021,933.15384615
9708498,901.50595238
9939809,936.58469055
9706298,958.31972789
9706040,916.82608696
9939973,933.40105079
9939998,973.89432314
9705059,926.94017094
9700373,921.22424242
9710353,935.19338843
9702613,964.94545455
9704236,875.66346154
9712582,935.0754717
9706191,928.81547619
9713614,922.13333333
9710301,963.81510622
9702788,912.55882353
9713285,916.06896552
9703546,948.13506494
9705831,952.50684932
9701359,1015.8247664
9717920,1030.8205128
9714726,918.30375
9959207,1023.9128095
9705095,1006.0998152
9700653,949.65843621
9716293,885.375
9701488,963.02193339
9707468,995.07608696
9716112,984.53546099
9706572,958.66378066
9714886,891.15942029
9958964,950.28348398
9705456,900.1
9712545,854.94827586
9718207,886.48
9703496,893.87221095
9708503,932.0
9704787,900.07407407
9718117,941.24731183
9710937,910.32009346
9702581,903.47619048
9705330,924.98648649
9711439,926.76071429
9706647,950.54475703
9715565,923.49615385
9701065,923.03556485
9717890,943.93243243
9717406,910.64788732
9707562,913.52225519
9717405,915.92307692
9960132,925.29896907
9716784,951.52245863
9717568,978.34539474
9704750,1004.2522639
9711466,950.25974026
9717839,989.88235294
9714505,968.66037736
9711848,925.42519685
9701681,923.77272727
9702527,933.65578231
9717304,928.75862069
9701735,1039.3232558
9959799,1000.4630981
9706454,882.69971671
9703010,903.97457627
9712844,989.77469136
9710548,992.93487395
9710768,889.0
9716776,918.14646465
9716052,1015.4085213
9711143,909.0
9703049,953.36805556
9705010,892.96658098
7651158,464.2
7743542,497.78334749
9965907,463.83783784
9700828,
9948397,486.19799499
9703018,571.90818859
9707394,472.65137615
9715658,512.82392638
9704919,478.28571429
9717062,489.20112254
9700625,508.6846473
9707138,480.0
9709035,500.81276596
9712695,818.45508197
9963484,475.83397683
9706965,635.71630295
9710274,547.81268984
9481841,471.2936803
9703216,469.21794872
9715699,475.39869281
9709104,477.27364865
9701090,541.38888889
9715714,494.18979058
9701032,515.0
9713238,811.32735426
9714736,828.44941176
9700618,691.0
9707709,687.14285714
9706716,480.39130435
9710244,573.32780083
9706276,482.70819672
9712682,682.09009009
7651150,466.04
9704759,613.53046595
9959136,509.46978022
9959534,681.83736264
7651151,470.93617021
